time,open,high,low,close,volume
2024-12-27 00:00:00+00:00,579.1,598.8,577.35,591.0,11625717
2024-12-28 00:00:00+00:00,592.1,598.25,591.5,596.0,5127048
2024-12-30 00:00:00+00:00,597.0,607.95,595.05,606.05,6775944
2025-01-03 00:00:00+00:00,611.35,611.8,586.25,596.1,4927429
2025-01-06 00:00:00+00:00,596.1,596.8,586.0,588.45,3519714
2025-01-08 00:00:00+00:00,590.25,594.75,588.6,593.45,2486776
2025-01-09 00:00:00+00:00,592.0,597.2,567.2,574.8,16402571
2025-01-10 00:00:00+00:00,542.0,567.0,538.95,562.95,17897134
2025-01-13 00:00:00+00:00,565.15,568.95,540.0,545.5,14268010
2025-01-14 00:00:00+00:00,542.85,546.85,532.65,540.35,9856272
2025-01-15 00:00:00+00:00,540.5,548.8,534.55,547.6,6714627
2025-01-16 00:00:00+00:00,548.7,554.0,544.0,546.4,6600975
2025-01-17 00:00:00+00:00,545.0,558.95,541.65,554.9,7212748
2025-01-20 00:00:00+00:00,557.9,559.1,535.35,537.7,8172986
2025-01-21 00:00:00+00:00,538.05,544.3,531.6,542.1,4453374
2025-01-22 00:00:00+00:00,542.1,551.8,537.5,540.0,5792971
2025-01-23 00:00:00+00:00,539.0,544.0,535.3,539.1,4248693
2025-01-24 00:00:00+00:00,540.2,542.35,535.0,535.85,3222671
2025-01-27 00:00:00+00:00,535.85,538.75,515.0,516.35,8997150
2025-01-28 00:00:00+00:00,517.75,536.2,510.15,534.85,9372223
2025-01-29 00:00:00+00:00,534.85,540.9,531.5,535.6,4580791
2025-01-30 00:00:00+00:00,537.0,537.0,531.0,534.85,3487474
2025-01-31 00:00:00+00:00,534.9,539.0,523.15,526.8,6817902
2025-02-03 00:00:00+00:00,526.9,527.7,516.4,519.2,4773007
2025-02-04 00:00:00+00:00,520.0,525.0,515.35,518.95,3127284
2025-02-05 00:00:00+00:00,517.6,524.3,512.3,522.05,5330193
2025-02-06 00:00:00+00:00,522.65,531.7,517.0,528.2,6144193
2025-02-07 00:00:00+00:00,527.0,536.0,527.0,530.25,4988764
2025-02-10 00:00:00+00:00,532.3,542.5,528.65,533.15,5449754
2025-02-11 00:00:00+00:00,533.8,542.0,529.8,538.9,4732140
2025-02-12 00:00:00+00:00,541.0,583.7,538.2,577.85,12770788
2025-02-13 00:00:00+00:00,578.1,594.0,556.75,573.3,16044421
2025-02-14 00:00:00+00:00,615.0,615.0,519.55,561.95,12978048
2025-02-17 00:00:00+00:00,569.8,585.25,566.1,585.2,6257862
2025-02-18 00:00:00+00:00,585.35,593.6,566.65,574.2,8536830
2025-02-19 00:00:00+00:00,575.2,579.0,564.6,575.95,4112238
2025-02-20 00:00:00+00:00,576.0,584.4,573.15,577.95,3118831
2025-02-21 00:00:00+00:00,580.2,581.7,567.0,572.55,3888171
2025-02-24 00:00:00+00:00,571.0,573.7,554.4,569.45,9153167
2025-02-25 00:00:00+00:00,569.5,585.9,567.05,582.8,10120498
2025-02-26 00:00:00+00:00,583.0,584.8,562.15,569.25,8190461
2025-02-27 00:00:00+00:00,570.0,571.95,551.0,552.85,7468538
2025-02-28 00:00:00+00:00,552.85,562.25,541.0,556.05,7058501
2025-03-01 00:00:00+00:00,559.45,560.8,558.8,559.95,86491
2025-03-02 00:00:00+00:00,559.95,560.4,555.2,557.45,149692
2025-03-03 00:00:00+00:00,557.95,558.0,535.1,539.0,8902880
2025-03-04 00:00:00+00:00,539.55,549.5,532.0,540.1,13868927
2025-03-05 00:00:00+00:00,541.0,541.8,530.0,530.5,9937774
2025-03-06 00:00:00+00:00,531.0,535.85,528.55,529.55,4999234
2025-03-07 00:00:00+00:00,531.4,536.95,520.4,528.8,7449942
2025-03-10 00:00:00+00:00,528.9,534.7,525.6,527.3,3690111
2025-03-11 00:00:00+00:00,528.0,531.0,523.5,527.35,3488708
2025-03-12 00:00:00+00:00,528.0,535.05,523.05,533.7,4982218
2025-03-13 00:00:00+00:00,533.7,537.5,518.4,528.15,9494753
2025-03-14 00:00:00+00:00,526.0,532.4,523.45,530.6,4096429
2025-03-15 00:00:00+00:00,531.25,532.35,530.25,532.0,194587
2025-03-16 00:00:00+00:00,532.0,535.55,530.6,535.5,775798
2025-03-17 00:00:00+00:00,536.05,544.0,535.1,539.55,6951386
2025-03-18 00:00:00+00:00,540.55,543.4,528.1,535.45,7141178
2025-03-19 00:00:00+00:00,537.9,539.6,530.0,535.9,2991314
2025-03-20 00:00:00+00:00,537.25,539.5,527.75,536.85,6024844
2025-03-21 00:00:00+00:00,537.4,541.85,531.9,534.6,4223281
2025-03-24 00:00:00+00:00,534.65,535.7,520.05,521.4,6020239
2025-03-25 00:00:00+00:00,521.45,525.35,510.75,521.7,6569664
2025-03-26 00:00:00+00:00,522.05,523.5,512.6,513.75,2494589
2025-03-27 00:00:00+00:00,515.0,515.85,501.1,502.4,5284511
2025-03-28 00:00:00+00:00,501.0,508.9,495.35,496.75,6896629
2025-03-29 00:00:00+00:00,497.9,498.6,488.75,491.1,881645
2025-03-30 00:00:00+00:00,490.15,490.85,485.0,485.0,992651
2025-03-31 00:00:00+00:00,484.8,497.35,477.75,490.5,6629076
2025-04-01 00:00:00+00:00,492.5,497.7,473.5,474.6,8202585
2025-04-02 00:00:00+00:00,475.15,483.0,468.3,477.9,9552949
2025-04-03 00:00:00+00:00,478.0,481.8,456.65,462.8,9140639
2025-04-04 00:00:00+00:00,465.0,466.95,441.1,441.3,16057207
2025-04-05 00:00:00+00:00,440.45,441.95,431.55,440.0,2919021
2025-04-06 00:00:00+00:00,442.2,449.0,440.15,447.5,1539519
2025-04-07 00:00:00+00:00,428.0,456.35,416.15,450.7,21444894
2025-04-08 00:00:00+00:00,455.0,458.2,428.05,429.0,11196377
2025-04-09 00:00:00+00:00,427.45,449.8,416.35,446.0,18778908
2025-04-10 00:00:00+00:00,447.6,454.0,433.65,438.0,8820743
2025-04-11 00:00:00+00:00,438.05,453.55,437.05,450.9,6652111
2025-04-12 00:00:00+00:00,454.15,456.95,453.5,456.05,861636
2025-04-13 00:00:00+00:00,456.0,458.8,454.4,457.6,1046829
2025-04-14 00:00:00+00:00,457.6,457.65,445.5,449.3,4105830
2025-04-15 00:00:00+00:00,449.5,454.0,446.5,452.05,2455806
2025-04-16 00:00:00+00:00,451.05,459.2,447.5,452.25,3469196
2025-04-17 00:00:00+00:00,453.45,479.9,453.0,478.7,13772614
2025-04-18 00:00:00+00:00,473.65,478.0,467.55,476.85,8706899
2025-04-21 00:00:00+00:00,479.0,485.15,475.25,482.0,5487597
2025-04-22 00:00:00+00:00,482.1,486.3,476.0,482.65,6605359
2025-04-23 00:00:00+00:00,482.65,484.0,467.7,471.4,6253396
2025-04-24 00:00:00+00:00,471.4,474.2,468.0,469.9,3196295
2025-04-25 00:00:00+00:00,470.05,481.55,470.05,480.0,5801910
2025-04-26 00:00:00+00:00,481.75,483.95,478.9,480.65,914507
