time,open,high,low,close,volume
2024-06-25 00:00:00+00:00,7077.0,7246.5,7002.0,7204.0,738989
2024-06-26 00:00:00+00:00,7229.5,7313.0,7194.5,7275.0,741739
2024-06-27 00:00:00+00:00,7280.0,7293.0,7161.0,7227.0,667991
2024-06-28 00:00:00+00:00,7226.5,7271.5,7172.0,7211.0,403646
2024-07-01 00:00:00+00:00,7200.5,7330.0,7190.0,7326.0,508703
2024-07-02 00:00:00+00:00,7346.0,7358.0,7285.0,7309.5,613544
2024-07-03 00:00:00+00:00,7320.0,7321.0,7220.0,7230.5,436086
2024-07-04 00:00:00+00:00,7222.0,7260.0,7080.0,7109.5,757640
2024-07-05 00:00:00+00:00,7109.5,7255.0,7035.0,7201.0,1424892
2024-07-08 00:00:00+00:00,7230.0,7255.0,7080.5,7097.0,685099
2024-07-09 00:00:00+00:00,7100.0,7121.5,6930.0,6941.0,911953
2024-07-10 00:00:00+00:00,6940.0,6978.0,6681.0,6689.0,1698272
2024-07-11 00:00:00+00:00,6689.5,6995.5,6681.0,6969.5,1320713
2024-07-12 00:00:00+00:00,6997.0,7046.0,6830.5,6908.0,779534
2024-07-15 00:00:00+00:00,6924.0,6925.0,6771.0,6827.0,783115
2024-07-16 00:00:00+00:00,6820.0,6898.5,6727.5,6881.0,952553
2024-07-17 00:00:00+00:00,6881.0,6905.0,6788.0,6814.0,578382
2024-07-18 00:00:00+00:00,6813.5,6950.0,6760.0,6931.5,554360
2024-07-19 00:00:00+00:00,6930.5,6991.5,6871.5,6913.0,616236
2024-07-22 00:00:00+00:00,6963.0,7025.0,6934.5,7008.0,749045
2024-07-23 00:00:00+00:00,7008.5,7023.0,6950.0,6973.0,493630
2024-07-24 00:00:00+00:00,6961.0,7025.0,6933.0,6939.5,737494
2024-07-25 00:00:00+00:00,6939.5,6965.0,6884.5,6902.5,433637
2024-07-26 00:00:00+00:00,6905.0,6984.0,6859.5,6890.0,1505430
2024-07-29 00:00:00+00:00,6891.0,6892.5,6706.5,6727.5,1646706
2024-07-30 00:00:00+00:00,6727.0,6830.0,6705.0,6805.5,1187235
2024-07-31 00:00:00+00:00,6820.0,6830.0,6731.0,6759.5,887783
2024-08-01 00:00:00+00:00,6759.0,6770.0,6678.0,6687.0,809491
2024-08-02 00:00:00+00:00,6679.5,6715.0,6577.0,6591.0,804496
2024-08-05 00:00:00+00:00,6498.0,6543.5,6336.5,6417.5,2088913
2024-08-06 00:00:00+00:00,6480.0,6498.0,6356.0,6447.0,861008
2024-08-07 00:00:00+00:00,6450.0,6548.5,6357.5,6505.0,1237949
2024-08-08 00:00:00+00:00,6515.5,6551.5,6403.0,6410.5,935807
2024-08-09 00:00:00+00:00,6420.0,6489.5,6385.0,6408.5,587504
2024-08-12 00:00:00+00:00,6404.0,6462.0,6311.0,6448.5,981979
2024-08-13 00:00:00+00:00,6460.5,6469.5,6410.5,6444.5,806252
2024-08-14 00:00:00+00:00,6449.0,6539.0,6371.5,6385.0,1231282
2024-08-15 00:00:00+00:00,6398.0,6418.0,6334.0,6347.0,691372
2024-08-16 00:00:00+00:00,6355.0,6360.0,6226.5,6239.5,888102
2024-08-19 00:00:00+00:00,6255.0,6284.0,6103.5,6138.5,1232327
2024-08-20 00:00:00+00:00,6140.0,6248.0,6050.0,6147.5,1504834
2024-08-21 00:00:00+00:00,6155.0,6325.0,6107.0,6309.5,1957283
2024-08-22 00:00:00+00:00,6314.0,6538.5,6278.0,6419.0,3933131
2024-08-23 00:00:00+00:00,6420.0,6472.0,6320.0,6428.0,1503388
2024-08-26 00:00:00+00:00,6591.0,6677.0,6506.0,6645.0,1900761
2024-08-27 00:00:00+00:00,6645.0,6680.0,6458.0,6526.5,1121065
2024-08-28 00:00:00+00:00,6522.0,6522.5,6302.5,6389.0,1520944
2024-08-29 00:00:00+00:00,6401.0,6411.0,6250.5,6324.0,1585477
2024-08-30 00:00:00+00:00,6330.0,6334.0,6118.0,6145.0,1548065
2024-09-02 00:00:00+00:00,6135.0,6205.0,6040.5,6115.0,2109620
2024-09-03 00:00:00+00:00,6150.5,6246.5,6069.0,6184.0,2089894
2024-09-04 00:00:00+00:00,6189.0,6297.0,6171.0,6265.0,1373273
2024-09-05 00:00:00+00:00,6281.0,6360.0,6235.0,6272.0,1047129
2024-09-06 00:00:00+00:00,6287.0,6357.0,6232.0,6332.0,883982
2024-09-09 00:00:00+00:00,6348.0,6525.5,6348.0,6520.0,1134535
2024-09-10 00:00:00+00:00,6536.0,6548.5,6376.0,6435.0,1047003
2024-09-11 00:00:00+00:00,6448.0,6500.0,6402.0,6413.5,964773
2024-09-12 00:00:00+00:00,6420.0,6448.0,6370.5,6448.0,1056700
2024-09-13 00:00:00+00:00,6453.5,6625.0,6304.0,6624.5,1568669
2024-09-16 00:00:00+00:00,6650.0,6824.5,6581.5,6820.5,1604887
2024-09-17 00:00:00+00:00,6847.0,6860.0,6742.0,6803.0,1064602
2024-09-18 00:00:00+00:00,6803.0,6831.0,6730.5,6745.5,827432
2024-09-19 00:00:00+00:00,6750.0,6830.0,6718.0,6811.0,1111079
2024-09-20 00:00:00+00:00,6815.5,6898.0,6812.5,6897.5,753711
2024-09-23 00:00:00+00:00,6900.0,7000.0,6899.0,6982.5,888222
2024-09-24 00:00:00+00:00,6985.0,7050.5,6865.5,6954.5,1013610
2024-09-25 00:00:00+00:00,6954.5,6990.0,6860.0,6867.0,824516
2024-09-26 00:00:00+00:00,6849.0,6890.0,6770.0,6890.0,859841
2024-09-27 00:00:00+00:00,6908.0,6946.0,6831.5,6914.5,550853
2024-09-30 00:00:00+00:00,6948.5,6972.5,6852.0,6874.0,709120
2024-10-01 00:00:00+00:00,6875.0,6995.5,6773.5,6969.0,1399542
2024-10-02 00:00:00+00:00,6969.0,6980.0,6781.5,6816.5,1025658
2024-10-03 00:00:00+00:00,6820.0,6957.0,6780.5,6956.0,1063795
2024-10-04 00:00:00+00:00,6960.0,7076.5,6925.5,7009.0,1210876
2024-10-07 00:00:00+00:00,7025.0,7066.0,6956.0,7055.0,963664
2024-10-08 00:00:00+00:00,7043.0,7055.0,6960.5,6973.5,749417
2024-10-09 00:00:00+00:00,6973.5,6991.0,6861.0,6883.5,968062
2024-10-10 00:00:00+00:00,6892.0,6904.5,6845.0,6857.0,1238377
2024-10-11 00:00:00+00:00,6858.0,6882.5,6792.0,6837.0,1511100
2024-10-14 00:00:00+00:00,6824.0,6947.5,6785.0,6931.5,1482262
2024-10-15 00:00:00+00:00,6911.0,7019.0,6878.5,6991.0,824416
2024-10-16 00:00:00+00:00,6997.0,7055.0,6928.5,6980.0,808905
2024-10-17 00:00:00+00:00,6982.0,7009.0,6924.0,6931.5,635784
2024-10-18 00:00:00+00:00,6915.5,6995.5,6906.0,6963.0,973265
2024-10-21 00:00:00+00:00,6979.5,7047.0,6963.0,7020.0,769308
2024-10-22 00:00:00+00:00,7008.5,7024.0,6945.0,6950.0,738603
2024-10-23 00:00:00+00:00,6945.0,7016.5,6910.0,6920.0,749290
2024-10-24 00:00:00+00:00,6920.0,6986.0,6890.0,6958.5,589487
2024-10-25 00:00:00+00:00,6970.0,7080.0,6721.5,6750.5,2637080
2024-10-28 00:00:00+00:00,6695.0,6785.0,6580.0,6733.5,2429892
2024-10-29 00:00:00+00:00,6749.0,6866.0,6708.0,6837.0,1160800
2024-10-30 00:00:00+00:00,6855.0,6894.0,6773.5,6792.0,908779
2024-10-31 00:00:00+00:00,6792.0,6869.0,6747.0,6794.5,797571
2024-11-01 00:00:00+00:00,6805.5,6850.0,6720.5,6844.5,888732
2024-11-02 00:00:00+00:00,6839.0,6865.0,6810.0,6842.0,381130
2024-11-05 00:00:00+00:00,6867.0,6920.0,6821.0,6873.0,512809
2024-11-06 00:00:00+00:00,6999.5,7098.5,6933.5,6996.5,1325613
2024-11-07 00:00:00+00:00,6994.0,7139.0,6950.0,7132.0,671029
2024-11-08 00:00:00+00:00,7150.0,7192.0,7061.0,7172.0,958430
2024-11-11 00:00:00+00:00,7205.5,7235.0,6995.0,7022.5,1556463
2024-11-12 00:00:00+00:00,7025.0,7071.5,6967.0,6990.0,691473
2024-11-13 00:00:00+00:00,6990.0,7048.0,6918.0,6925.0,739997
2024-11-14 00:00:00+00:00,6924.5,7013.5,6900.0,6932.5,872290
2024-11-15 00:00:00+00:00,6932.5,7037.0,6911.0,7021.0,505412
2024-11-18 00:00:00+00:00,6957.0,7008.0,6874.0,6955.5,625828
2024-11-19 00:00:00+00:00,6958.0,6991.5,6810.0,6842.0,866383
2024-11-20 00:00:00+00:00,6851.0,6952.5,6776.0,6798.5,857817
2024-11-21 00:00:00+00:00,6810.0,6949.0,6768.0,6938.5,1045777
2024-11-22 00:00:00+00:00,6941.0,6998.0,6868.0,6940.0,598338
2024-11-25 00:00:00+00:00,6946.0,6979.0,6835.5,6886.5,828826
2024-11-26 00:00:00+00:00,6870.5,6930.0,6820.5,6869.5,986149
2024-11-27 00:00:00+00:00,6870.0,6916.5,6770.0,6896.5,1480873
2024-11-28 00:00:00+00:00,6943.5,6943.5,6818.0,6905.5,1242831
2024-11-29 00:00:00+00:00,6905.0,6910.0,6832.0,6860.5,1298921
2024-12-02 00:00:00+00:00,6880.0,6880.0,6799.0,6810.0,1385540
2024-12-03 00:00:00+00:00,6812.0,6823.0,6713.5,6771.0,839251
2024-12-04 00:00:00+00:00,6784.5,6812.0,6714.0,6720.5,956078
2024-12-05 00:00:00+00:00,6725.5,6861.0,6676.5,6841.0,975760
2024-12-06 00:00:00+00:00,6860.0,6913.5,6800.0,6860.0,641205
2024-12-09 00:00:00+00:00,6877.0,6997.0,6844.0,6973.0,715056
2024-12-10 00:00:00+00:00,6995.5,6995.5,6880.0,6894.0,693187
2024-12-11 00:00:00+00:00,6894.0,6914.0,6821.0,6895.5,699084
2024-12-12 00:00:00+00:00,6898.0,6959.5,6862.0,6862.5,686966
2024-12-13 00:00:00+00:00,6868.5,6884.5,6750.0,6800.0,652618
2024-12-16 00:00:00+00:00,6770.0,6787.5,6685.5,6779.5,1120955
2024-12-17 00:00:00+00:00,6330.0,6398.0,6256.0,6290.5,1466988
2024-12-18 00:00:00+00:00,6297.0,6395.0,6238.0,6375.0,729988
2024-12-19 00:00:00+00:00,6379.5,6492.0,6263.0,6294.0,1864781
2024-12-20 00:00:00+00:00,6294.0,6804.0,6280.0,6725.0,2156227
2024-12-23 00:00:00+00:00,6787.0,6980.0,6761.0,6919.0,1041273
2024-12-24 00:00:00+00:00,6919.0,6960.5,6825.0,6833.0,724126
2024-12-25 00:00:00+00:00,6830.0,7006.5,6787.5,6987.5,1053928
2024-12-26 00:00:00+00:00,6988.0,7096.5,6988.0,7003.0,883163
2024-12-27 00:00:00+00:00,7019.0,7038.0,6921.5,6990.5,572201
2024-12-28 00:00:00+00:00,6990.5,7012.0,6955.5,6998.0,454148
2024-12-30 00:00:00+00:00,7011.0,7260.0,7003.0,7235.0,774886
2025-01-03 00:00:00+00:00,7255.0,7260.0,7101.0,7122.0,262096
2025-01-06 00:00:00+00:00,7114.5,7160.0,7070.0,7088.0,221706
2025-01-08 00:00:00+00:00,7090.0,7124.0,7045.0,7089.0,245014
2025-01-09 00:00:00+00:00,7100.0,7117.5,6933.0,6947.5,542286
2025-01-10 00:00:00+00:00,6972.5,7146.0,6901.5,7022.5,1696373
2025-01-13 00:00:00+00:00,7110.0,7110.0,6979.5,7010.5,700870
2025-01-14 00:00:00+00:00,7010.5,7129.5,6980.0,7115.5,631568
2025-01-15 00:00:00+00:00,7125.0,7180.0,7070.0,7178.5,618061
2025-01-16 00:00:00+00:00,7190.0,7255.0,7170.5,7208.0,563475
2025-01-17 00:00:00+00:00,7204.0,7345.0,7190.0,7342.0,644153
2025-01-20 00:00:00+00:00,7376.0,7400.0,7165.0,7194.0,872440
2025-01-21 00:00:00+00:00,7240.5,7243.0,7141.0,7239.5,410714
2025-01-22 00:00:00+00:00,7243.5,7287.5,7206.0,7215.0,538641
2025-01-23 00:00:00+00:00,7220.0,7220.0,7140.0,7215.0,457326
2025-01-24 00:00:00+00:00,7216.0,7226.0,7160.0,7199.5,347307
2025-01-27 00:00:00+00:00,7199.0,7199.0,7013.0,7065.5,503135
2025-01-28 00:00:00+00:00,7065.5,7176.0,7040.0,7160.0,459802
2025-01-29 00:00:00+00:00,7157.0,7236.5,7117.5,7192.0,546981
2025-01-30 00:00:00+00:00,7185.0,7214.5,7152.5,7166.0,384311
2025-01-31 00:00:00+00:00,7161.0,7202.0,7141.0,7171.0,541463
2025-02-03 00:00:00+00:00,7160.0,7206.0,7104.5,7170.0,429272
2025-02-04 00:00:00+00:00,7170.0,7187.5,7066.0,7093.5,421017
2025-02-05 00:00:00+00:00,7080.5,7184.5,7080.5,7171.0,370359
2025-02-06 00:00:00+00:00,7181.0,7215.0,7140.0,7141.0,559558
2025-02-07 00:00:00+00:00,7150.0,7180.0,7120.0,7148.0,323098
2025-02-10 00:00:00+00:00,7175.0,7230.0,7130.0,7147.5,572659
2025-02-11 00:00:00+00:00,7147.5,7289.5,7147.5,7271.0,610101
2025-02-12 00:00:00+00:00,7275.0,7685.0,7217.0,7676.0,1531462
2025-02-13 00:00:00+00:00,7680.0,7981.5,7390.0,7534.0,2625855
2025-02-14 00:00:00+00:00,7444.5,7734.0,7285.0,7492.5,1544608
2025-02-17 00:00:00+00:00,7575.0,7819.0,7550.0,7784.5,1041127
2025-02-18 00:00:00+00:00,7799.5,7835.0,7589.0,7644.5,1060072
2025-02-19 00:00:00+00:00,7647.0,7760.0,7590.0,7714.5,594657
2025-02-20 00:00:00+00:00,7737.0,7780.0,7684.5,7720.0,439558
2025-02-21 00:00:00+00:00,7721.0,7790.0,7636.5,7709.5,648005
2025-02-24 00:00:00+00:00,7710.0,7744.5,7650.0,7737.5,588691
2025-02-25 00:00:00+00:00,7737.5,7805.0,7690.0,7729.0,745085
2025-02-26 00:00:00+00:00,7729.0,7764.5,7511.0,7555.0,902492
2025-02-27 00:00:00+00:00,7570.0,7630.0,7466.5,7497.0,674650
2025-02-28 00:00:00+00:00,7497.0,7559.5,7390.0,7546.5,793380
2025-03-01 00:00:00+00:00,7559.5,7580.0,7550.5,7555.0,9744
2025-03-02 00:00:00+00:00,7555.5,7566.0,7508.0,7531.0,24473
2025-03-03 00:00:00+00:00,7531.0,7539.0,7266.5,7341.5,1084126
2025-03-04 00:00:00+00:00,7356.0,7472.0,7245.0,7393.0,1375930
2025-03-05 00:00:00+00:00,7405.5,7405.5,7230.0,7241.0,1054109
2025-03-06 00:00:00+00:00,7250.0,7284.5,7130.0,7175.0,843624
2025-03-07 00:00:00+00:00,7200.0,7305.5,7100.5,7225.0,1034167
2025-03-10 00:00:00+00:00,7230.0,7260.0,7161.5,7185.0,547759
2025-03-11 00:00:00+00:00,7185.0,7278.5,7156.0,7248.5,537137
2025-03-12 00:00:00+00:00,7257.5,7259.0,7180.0,7205.0,391736
2025-03-13 00:00:00+00:00,7207.0,7242.0,7095.0,7130.0,996398
2025-03-14 00:00:00+00:00,7120.0,7180.0,7081.5,7149.5,573471
2025-03-15 00:00:00+00:00,7163.0,7177.0,7163.0,7167.0,15699
2025-03-16 00:00:00+00:00,7170.0,7218.0,7170.0,7209.5,55094
2025-03-17 00:00:00+00:00,7215.0,7272.0,7152.0,7222.5,660371
2025-03-18 00:00:00+00:00,7223.5,7299.0,7157.0,7183.0,940983
2025-03-19 00:00:00+00:00,7200.0,7278.5,7150.0,7221.0,557196
2025-03-20 00:00:00+00:00,7221.5,7316.5,7175.0,7293.5,1382821
2025-03-21 00:00:00+00:00,7300.0,7398.0,7299.0,7346.5,1047881
2025-03-24 00:00:00+00:00,7350.0,7385.5,7250.5,7291.0,995514
2025-03-25 00:00:00+00:00,7291.0,7330.0,7184.0,7265.0,1028467
2025-03-26 00:00:00+00:00,7275.5,7309.0,7180.0,7185.0,533574
2025-03-27 00:00:00+00:00,7200.0,7200.0,7097.0,7108.5,584404
2025-03-28 00:00:00+00:00,7108.0,7129.5,7048.0,7064.5,739006
2025-03-29 00:00:00+00:00,7065.0,7079.0,6971.5,7013.5,90091
2025-03-30 00:00:00+00:00,7020.0,7020.0,6851.0,6853.0,248329
2025-03-31 00:00:00+00:00,6853.0,7114.5,6800.0,7026.5,878087
2025-04-01 00:00:00+00:00,7038.5,7104.0,6887.5,6905.0,871014
2025-04-02 00:00:00+00:00,6892.0,6989.0,6851.0,6978.0,719619
2025-04-03 00:00:00+00:00,6977.0,7030.0,6700.0,6802.0,1018617
2025-04-04 00:00:00+00:00,6818.0,6824.5,6445.5,6445.5,1870665
2025-04-05 00:00:00+00:00,6430.0,6489.5,6327.5,6486.0,261655
2025-04-06 00:00:00+00:00,6487.0,6596.0,6452.0,6587.5,187932
2025-04-07 00:00:00+00:00,6448.0,6500.0,6275.5,6349.5,2466488
2025-04-08 00:00:00+00:00,6399.5,6478.0,6278.0,6283.5,1109619
2025-04-09 00:00:00+00:00,6270.0,6550.0,6110.0,6507.0,2014898
2025-04-10 00:00:00+00:00,6520.0,6530.0,6305.0,6375.5,1062122
2025-04-11 00:00:00+00:00,6375.5,6533.0,6374.5,6508.0,811795
2025-04-12 00:00:00+00:00,6522.0,6583.5,6522.0,6582.0,76240
2025-04-13 00:00:00+00:00,6582.0,6599.0,6555.5,6562.0,76649
2025-04-14 00:00:00+00:00,6570.0,6573.0,6427.5,6474.0,550461
2025-04-15 00:00:00+00:00,6475.0,6520.0,6410.0,6466.0,324288
2025-04-16 00:00:00+00:00,6467.0,6550.0,6410.0,6515.0,456729
2025-04-17 00:00:00+00:00,6530.0,6720.0,6517.0,6719.0,803595
2025-04-18 00:00:00+00:00,6676.0,6699.5,6500.0,6629.5,745494
2025-04-21 00:00:00+00:00,6675.5,6765.0,6631.5,6732.5,521145
2025-04-22 00:00:00+00:00,6743.0,6825.0,6672.0,6764.0,742046
2025-04-23 00:00:00+00:00,6777.0,6789.0,6678.0,6743.0,617549
2025-04-24 00:00:00+00:00,6746.0,6800.0,6680.0,6683.5,444399
2025-04-25 00:00:00+00:00,6693.5,6875.0,6693.0,6856.5,685458
2025-04-26 00:00:00+00:00,6878.0,6963.0,6878.0,6904.0,114974
2025-04-27 00:00:00+00:00,6924.5,6939.5,6901.0,6914.0,33635
2025-04-28 00:00:00+00:00,6912.0,6958.5,6805.0,6827.0,627635
2025-04-29 00:00:00+00:00,6827.0,6868.0,6700.0,6725.0,419378
2025-04-30 00:00:00+00:00,6725.0,6763.0,6595.0,6684.0,686926
2025-05-02 00:00:00+00:00,6685.0,6703.5,6485.0,6504.0,389091
2025-05-03 00:00:00+00:00,6504.0,6531.0,6480.0,6525.0,28752
2025-05-04 00:00:00+00:00,6525.0,6574.5,6508.0,6544.0,48723
2025-05-05 00:00:00+00:00,6519.5,6545.0,6285.0,6335.5,904709
2025-05-06 00:00:00+00:00,6338.5,6462.5,6292.5,6373.5,698328
2025-05-07 00:00:00+00:00,6380.5,6497.0,6340.0,6458.5,641411
2025-05-08 00:00:00+00:00,6455.0,6536.0,6451.0,6535.0,285275
2025-05-10 00:00:00+00:00,6563.0,6595.0,6560.0,6579.5,42983
2025-05-11 00:00:00+00:00,6630.0,6675.0,6625.5,6649.5,94132
2025-05-12 00:00:00+00:00,6669.0,6800.0,6655.5,6775.0,733518
2025-05-13 00:00:00+00:00,6774.0,6790.0,6704.0,6773.0,386161
2025-05-14 00:00:00+00:00,6785.0,6840.0,6660.0,6699.5,419199
2025-05-15 00:00:00+00:00,6680.0,6732.5,6540.5,6612.0,700940
2025-05-16 00:00:00+00:00,6611.5,6634.0,6576.0,6602.5,54558
