time,open,high,low,close,volume
2024-05-16 00:00:00+00:00,320.0,322.91,320.0,322.91,2784722
2024-05-17 00:00:00+00:00,322.96,323.5,320.02,323.16,2439859
2024-05-20 00:00:00+00:00,324.0,324.85,318.94,321.08,3673679
2024-05-21 00:00:00+00:00,320.88,322.23,318.0,320.64,3401946
2024-05-22 00:00:00+00:00,320.8,323.1,320.8,322.93,1865184
2024-05-23 00:00:00+00:00,322.8,324.0,321.23,323.54,1786549
2024-05-24 00:00:00+00:00,323.83,324.48,319.78,321.0,2659470
2024-05-27 00:00:00+00:00,321.01,321.95,315.5,317.09,4571296
2024-05-28 00:00:00+00:00,317.5,320.9,315.82,318.22,3018779
2024-05-29 00:00:00+00:00,318.25,320.4,315.92,320.38,2298926
2024-05-30 00:00:00+00:00,320.91,321.55,316.0,316.63,2700539
2024-05-31 00:00:00+00:00,316.0,318.49,309.8,313.11,4920645
2024-06-03 00:00:00+00:00,313.5,315.5,305.0,310.95,6186077
2024-06-04 00:00:00+00:00,310.98,316.5,308.8,316.49,3307024
2024-06-05 00:00:00+00:00,316.63,318.28,313.85,314.72,2779211
2024-06-06 00:00:00+00:00,314.7,316.45,311.15,313.08,2832892
2024-06-07 00:00:00+00:00,313.8,320.64,312.73,319.9,4448343
2024-06-10 00:00:00+00:00,320.8,321.98,315.21,317.28,2628002
2024-06-11 00:00:00+00:00,317.5,319.84,315.88,317.8,2006495
2024-06-13 00:00:00+00:00,305.7,317.82,304.14,317.71,4128086
2024-06-14 00:00:00+00:00,317.8,320.7,316.2,319.35,2148897
2024-06-17 00:00:00+00:00,320.0,320.45,316.85,317.65,1544162
2024-06-18 00:00:00+00:00,317.65,318.0,313.02,314.34,2199100
2024-06-19 00:00:00+00:00,314.38,314.78,307.51,310.7,4218366
2024-06-20 00:00:00+00:00,310.7,314.72,306.02,314.15,7268693
2024-06-21 00:00:00+00:00,315.0,316.0,312.6,314.14,2911660
2024-06-24 00:00:00+00:00,314.7,319.0,314.14,317.25,2944773
2024-06-25 00:00:00+00:00,317.5,319.89,316.28,319.8,2597818
2024-06-26 00:00:00+00:00,320.1,324.56,319.8,324.55,4242278
2024-06-27 00:00:00+00:00,324.8,327.83,322.63,327.16,4677137
2024-06-28 00:00:00+00:00,327.87,329.3,325.8,327.15,4045180
2024-07-01 00:00:00+00:00,327.64,329.0,326.25,327.1,3166272
2024-07-02 00:00:00+00:00,327.35,328.87,326.82,328.37,2115507
2024-07-03 00:00:00+00:00,328.58,330.45,327.0,328.2,3215670
2024-07-04 00:00:00+00:00,328.39,329.57,323.81,324.66,4076611
2024-07-05 00:00:00+00:00,324.71,327.0,321.01,325.0,4043301
2024-07-08 00:00:00+00:00,325.76,327.44,323.74,324.07,2775690
2024-07-09 00:00:00+00:00,324.3,325.33,317.5,319.99,5419981
2024-07-10 00:00:00+00:00,319.0,320.3,314.3,316.68,8851255
2024-07-11 00:00:00+00:00,289.96,296.98,285.22,295.87,16803060
2024-07-12 00:00:00+00:00,296.0,297.48,290.97,292.21,4999917
2024-07-15 00:00:00+00:00,293.0,293.86,283.5,284.38,5873756
2024-07-16 00:00:00+00:00,284.49,285.69,276.7,285.25,8287086
2024-07-17 00:00:00+00:00,285.84,289.96,283.23,284.68,4282467
2024-07-18 00:00:00+00:00,284.68,289.99,282.73,289.83,3409036
2024-07-19 00:00:00+00:00,290.67,292.58,289.2,289.9,3102206
2024-07-22 00:00:00+00:00,291.0,294.95,291.0,294.71,3338661
2024-07-23 00:00:00+00:00,295.47,295.48,293.36,294.39,2219084
2024-07-24 00:00:00+00:00,294.39,296.67,293.2,295.69,2456571
2024-07-25 00:00:00+00:00,295.69,297.3,294.2,296.37,2286877
2024-07-26 00:00:00+00:00,296.4,300.0,292.67,293.3,8490983
2024-07-29 00:00:00+00:00,293.0,293.0,286.0,286.58,5244585
2024-07-30 00:00:00+00:00,286.5,291.99,284.32,290.0,4257248
2024-07-31 00:00:00+00:00,290.47,291.2,288.01,289.3,2597452
2024-08-01 00:00:00+00:00,289.87,290.69,287.04,287.21,1864645
2024-08-02 00:00:00+00:00,287.21,287.99,284.37,286.04,3008658
